Date,Open,High,Low,Close,Adj Close,Volume
2010-03-19,34.669998,34.770000,34.209999,34.400002,28.339027,8742652
2010-03-22,34.509998,34.945000,34.334999,34.900002,28.750933,3975053
2010-03-23,34.750000,35.415001,34.654999,35.220001,29.014549,4414921
2010-03-24,35.490002,35.490002,34.744999,35.340000,29.113407,3614286
2010-03-25,35.400002,35.884998,35.230000,35.755001,29.455286,4145539
2010-03-26,35.500000,35.654999,35.209999,35.290001,29.072216,4187774
2010-03-29,35.240002,35.799999,35.215000,35.680000,29.393505,3075741
2010-03-30,35.849998,35.900002,35.485001,35.610001,29.335842,2719172
2010-03-31,35.599998,35.915001,35.480000,35.860001,29.541790,3571934
2010-04-01,35.950001,36.430000,35.900002,36.365002,29.957813,4360450
2010-04-06,36.360001,36.360001,35.759998,36.040001,29.690075,3752740
2010-04-07,36.150002,36.150002,35.849998,35.985001,29.644766,2623699
2010-04-08,35.750000,36.099998,35.410000,35.935001,29.603573,4124385
2010-04-09,36.200001,36.310001,35.935001,36.000000,29.657116,3155425
2010-04-12,36.369999,36.380001,35.985001,36.040001,29.690075,2275052
2010-04-13,35.895000,36.180000,35.764999,35.860001,29.541790,2967307
2010-04-14,36.099998,36.549999,36.044998,36.294998,29.900148,4054095
2010-04-15,36.419998,36.730000,36.110001,36.580002,30.134928,3957981
2010-04-16,36.310001,36.455002,35.980000,36.000000,29.657116,8219571
2010-04-19,35.740002,36.020000,35.685001,35.855000,29.537664,3666632
2010-04-20,35.549999,36.430000,35.119999,36.189999,29.813644,4725841
2010-04-21,36.549999,36.564999,36.200001,36.314999,29.916618,4501616
2010-04-22,36.450001,36.950001,36.099998,36.400002,29.986650,6368950
2010-04-23,36.660000,37.110001,36.470001,37.000000,30.480932,5021800
2010-04-26,37.400002,37.430000,37.084999,37.340000,30.761021,3390144
2010-04-27,37.500000,37.500000,36.715000,36.849998,30.357355,4696030
2010-04-28,36.549999,36.834999,35.480000,35.764999,29.463522,9439678
2010-04-29,35.689999,36.025002,35.529999,35.985001,29.644766,5466348
2010-04-30,36.150002,36.340000,35.900002,36.224998,29.842478,5370864
2010-05-03,35.860001,36.290001,35.860001,36.099998,29.739496,3092941
2010-05-04,36.000000,36.345001,35.660000,35.750000,29.451170,6213588
2010-05-05,35.549999,35.770000,35.380001,35.674999,29.389383,7622946
2010-05-06,35.340000,35.770000,35.200001,35.619999,29.344074,6292707
2010-05-07,35.040001,35.535000,34.209999,34.599998,28.503782,11560603
2010-05-10,35.299999,35.500000,34.980000,35.455002,29.208145,9632806
2010-05-11,35.290001,35.724998,35.049999,35.650002,29.368788,5572638
2010-05-12,35.639999,36.244999,35.459999,36.049999,29.698315,5425000
2010-05-13,35.259998,35.735001,35.075001,35.669998,29.385254,8247193
2010-05-14,35.634998,35.855000,34.935001,35.150002,28.956879,6541273
2010-05-17,34.970001,35.395000,34.919998,35.080002,28.899216,4648808
2010-05-18,35.450001,35.630001,35.264999,35.404999,29.166960,4090625
2010-05-19,35.340000,35.630001,34.970001,35.139999,28.948641,6343526
2010-05-20,35.099998,35.380001,34.685001,34.860001,28.717983,7859680
2010-05-21,34.790001,34.945000,34.064999,34.389999,28.330788,9552838
2010-05-24,34.480000,34.930000,34.189999,34.490002,28.413172,3386291
2010-05-25,33.709999,34.195000,33.595001,33.965000,27.980669,7893959
2010-05-26,34.480000,34.814999,34.264999,34.480000,28.404936,5087965
2010-05-27,34.619999,34.764999,34.310001,34.700001,28.586172,6962385
2010-05-28,34.799999,34.904999,34.505001,34.689999,28.577930,3989551
2010-05-31,34.505001,35.279999,34.500000,35.224998,29.018667,2058054
2010-06-01,35.230000,35.965000,35.000000,35.840000,29.525312,6581678
2010-06-02,35.709999,36.264999,35.549999,35.970001,29.632410,7449415
2010-06-03,36.365002,36.779999,36.264999,36.549999,30.110216,5400633
2010-06-04,36.450001,36.834999,35.980000,36.244999,29.858952,6231700
2010-06-07,35.900002,36.384998,35.689999,36.150002,29.780695,14656311
2010-06-08,36.299999,36.355000,35.570000,35.924999,29.595333,32463896
2010-06-09,35.849998,36.355000,35.490002,36.235001,30.272039,6795643
2010-06-10,36.200001,36.375000,35.919998,36.215000,30.255331,5114249
2010-06-11,36.200001,36.500000,36.115002,36.299999,30.326342,3794453
2010-06-14,36.500000,36.660000,36.334999,36.570000,30.551907,3828499
2010-06-15,36.250000,36.860001,36.250000,36.695000,30.656338,3744514
2010-06-16,37.000000,37.070000,36.750000,36.930000,30.852663,5368361
2010-06-17,36.889999,37.465000,36.814999,37.439999,31.278734,5848061
2010-06-18,37.494999,37.724998,37.244999,37.580002,31.395699,36456707
2010-06-21,37.980000,37.980000,37.419998,37.575001,31.391523,3120617
2010-06-22,37.494999,37.744999,37.375000,37.680000,31.479244,3476192
2010-06-23,37.494999,37.735001,37.264999,37.474998,31.307981,2964605
2010-06-24,37.424999,37.494999,37.035000,37.169998,31.053169,3670529
2010-06-25,37.349998,37.570000,36.904999,37.130001,31.019753,3270546
2010-06-28,37.005001,37.470001,36.849998,37.349998,31.203552,2588080
2010-06-29,36.834999,37.095001,36.625000,36.799999,30.744055,4198809
2010-06-30,36.680000,36.990002,36.525002,36.680000,30.643810,3545580
2010-07-01,36.334999,36.625000,35.915001,36.439999,30.443302,5564818
2010-07-02,36.450001,36.450001,35.810001,35.860001,29.958748,5015553
2010-07-05,36.000000,36.029999,35.700001,35.700001,29.825079,2346558
2010-07-06,35.785000,36.685001,35.785000,36.650002,30.618748,4223990
2010-07-07,36.395000,37.000000,36.310001,36.970001,30.886082,3743429
2010-07-08,37.160000,37.235001,36.645000,36.799999,30.744055,5195465
2010-07-09,36.950001,37.244999,36.744999,37.220001,31.094950,2959519
2010-07-12,37.250000,37.465000,37.075001,37.275002,31.140896,2416353
2010-07-13,37.134998,37.695000,37.134998,37.459999,31.295443,3464440
2010-07-14,37.875000,37.970001,37.605000,37.860001,31.629622,3709897
2010-07-15,37.790001,38.000000,37.500000,37.500000,31.328867,5307872
2010-07-16,37.669998,37.939999,37.020000,37.250000,31.120008,5590387
2010-07-19,37.099998,37.529999,37.099998,37.195000,31.074055,2767146
2010-07-20,37.160000,37.290001,36.540001,36.775002,30.723171,4127409
2010-07-21,36.950001,37.165001,36.645000,36.794998,30.739880,2290153
2010-07-22,36.770000,37.259998,36.485001,37.250000,31.120008,4240362
2010-07-23,37.119999,37.500000,37.014999,37.345001,31.199379,2279806
2010-07-26,37.525002,37.544998,36.985001,37.264999,31.132538,2860331
2010-07-27,37.134998,37.345001,36.169998,36.430000,30.434944,8656751
2010-07-28,36.700001,36.770000,35.740002,35.970001,30.050650,4662088
2010-07-29,36.110001,36.240002,35.349998,35.494999,29.653814,4950462
2010-07-30,35.500000,35.584999,34.855000,35.040001,29.273689,5795320
2010-08-02,35.400002,35.584999,35.224998,35.419998,29.591152,4051583
2010-08-03,35.419998,35.419998,34.924999,35.000000,29.240269,4066125
2010-08-04,35.000000,35.555000,34.860001,35.400002,29.574453,5059669
2010-08-05,35.369999,35.669998,35.334999,35.540001,29.691414,4678381
2010-08-06,35.724998,35.814999,34.950001,35.029999,29.265331,5051306
2010-08-09,35.240002,35.700001,35.115002,35.605000,29.745710,2719632
2010-08-10,35.480000,35.744999,35.355000,35.540001,29.691414,2720561
2010-08-11,35.369999,35.500000,34.924999,34.980000,29.223560,3299257
2010-08-12,35.000000,35.189999,34.564999,34.970001,29.215216,3472827
2010-08-13,35.139999,35.174999,34.459999,34.860001,29.123316,3063715
2010-08-16,35.090000,35.150002,34.650002,34.910000,29.165085,2230821
2010-08-17,34.785000,35.455002,34.779999,35.369999,29.549385,3625437
2010-08-18,35.200001,35.619999,35.014999,35.320000,29.507608,2853919
2010-08-19,35.590000,35.820000,35.110001,35.125000,29.344706,4137936
2010-08-20,35.130001,35.430000,34.869999,34.994999,29.236099,4393579
2010-08-23,35.209999,35.580002,35.099998,35.220001,29.424070,2558907
2010-08-24,34.959999,35.200001,34.654999,34.919998,29.173437,3444808
2010-08-25,34.849998,34.919998,34.355000,34.759998,29.039761,3495488
2010-08-26,35.000000,35.029999,34.465000,34.724998,29.010529,2546904
2010-08-27,34.610001,34.980000,34.174999,34.785000,29.060648,2874088
2010-08-30,34.869999,35.049999,34.520000,34.650002,28.947870,1824033
2010-08-31,34.209999,34.584999,34.125000,34.455002,28.784964,3817519
2010-09-01,34.599998,35.205002,34.189999,35.185001,29.394825,4044855
2010-09-02,35.000000,35.575001,34.810001,35.330002,29.515965,3119314
2010-09-03,35.549999,35.959999,35.360001,35.685001,29.812550,4276743
2010-09-06,35.700001,35.884998,35.500000,35.654999,29.787487,1269624
2010-09-07,35.535000,35.634998,35.250000,35.299999,29.490902,2472419
2010-09-08,35.400002,35.605000,35.185001,35.450001,29.616224,3052705
2010-09-09,35.599998,36.490002,35.400002,36.355000,30.372292,4587586
2010-09-10,36.349998,36.349998,35.775002,35.790001,29.900269,3892918
2010-09-13,36.000000,36.130001,35.820000,36.095001,30.155075,2666278
2010-09-14,36.290001,36.935001,36.250000,36.730000,30.685577,6126897
2010-09-15,36.849998,36.849998,36.355000,36.590000,30.568619,3048598
2010-09-16,36.490002,36.724998,36.360001,36.595001,30.572796,2878492
2010-09-17,37.060001,37.529999,36.939999,36.959999,30.877728,10413334
2010-09-20,36.974998,37.310001,36.759998,37.075001,30.973810,2964843
2010-09-21,37.189999,37.380001,37.080002,37.090000,30.986336,2453567
2010-09-22,36.950001,37.115002,36.325001,36.450001,30.451660,4444553
2010-09-23,36.450001,36.639999,35.974998,36.639999,30.610392,2974755
2010-09-24,36.599998,36.945000,36.174999,36.790001,30.735706,2722130
2010-09-27,36.849998,37.105000,36.790001,36.970001,30.886082,2381397
2010-09-28,36.900002,37.244999,36.494999,36.810001,30.752417,3560160
2010-09-29,36.889999,36.985001,36.305000,36.480000,30.476721,3316268
2010-09-30,36.305000,36.799999,36.130001,36.285000,30.313810,3057964
2010-10-01,36.400002,37.035000,36.009998,36.590000,30.568619,5065594
2010-10-04,36.619999,36.669998,36.150002,36.174999,30.221912,2901017
2010-10-05,36.360001,36.860001,36.200001,36.735001,30.689753,3156662
2010-10-06,36.790001,37.025002,36.395000,36.584999,30.564444,4347979
2010-10-07,36.689999,36.955002,36.380001,36.599998,30.576969,3451360
2010-10-08,36.889999,36.959999,36.580002,36.730000,30.685577,3761333
2010-10-11,36.889999,37.009998,36.730000,36.855000,30.790016,2165009
2010-10-12,36.805000,37.430000,36.580002,37.275002,31.140896,4365216
2010-10-13,37.470001,38.035000,37.365002,37.945000,31.700634,4584080
2010-10-14,38.000000,38.480000,37.730000,38.084999,31.817598,3828538
2010-10-15,38.250000,38.494999,37.965000,38.160000,31.880249,5199704
2010-10-18,37.805000,37.950001,37.615002,37.740002,31.529364,3243444
2010-10-19,37.599998,37.599998,37.259998,37.345001,31.199379,3457280
2010-10-20,37.330002,37.560001,37.160000,37.264999,31.132538,3400580
2010-10-21,37.119999,37.820000,37.105000,37.700001,31.495945,3605562
2010-10-22,37.794998,38.099998,37.590000,38.040001,31.780001,2986195
2010-10-25,38.369999,38.380001,38.025002,38.174999,31.892782,2570955
2010-10-26,38.259998,38.439999,37.814999,38.299999,31.997210,4148981
2010-10-27,37.000000,37.625000,36.750000,37.230000,31.103294,9694747
2010-10-28,37.259998,37.560001,36.959999,37.084999,30.982157,4668355
2010-10-29,36.849998,37.660000,36.849998,37.470001,31.303801,4101781
2010-11-01,37.544998,37.544998,37.029999,37.200001,31.078234,3157431
2010-11-02,37.150002,37.535000,37.115002,37.384998,31.232796,2292435
2010-11-03,37.439999,37.500000,36.865002,36.930000,30.852663,3063832
2010-11-04,37.200001,37.450001,36.939999,37.075001,30.973810,4276628
2010-11-05,37.250000,37.549999,37.084999,37.310001,31.170135,3331768
2010-11-08,37.119999,37.360001,37.060001,37.279999,31.145067,2040293
2010-11-09,37.320000,37.619999,37.205002,37.389999,31.236963,2096667
2010-11-10,37.340000,37.389999,36.759998,37.040001,30.944565,3687571
2010-11-11,36.900002,37.084999,36.764999,36.930000,30.852663,3059818
2010-11-12,36.720001,36.939999,36.549999,36.740002,30.693935,2655312
2010-11-15,36.570000,36.845001,36.410000,36.695000,30.656338,2466503
2010-11-16,36.549999,36.580002,36.099998,36.200001,30.242794,2883728
2010-11-17,36.250000,36.375000,36.150002,36.255001,30.288748,1998295
2010-11-18,36.619999,36.785000,36.384998,36.665001,30.631275,3202827
2010-11-19,36.529999,36.785000,36.424999,36.544998,30.531019,3614858
2010-11-22,36.750000,36.750000,36.150002,36.259998,30.292925,2700002
2010-11-23,36.259998,36.610001,36.115002,36.200001,30.242794,3992493
2010-11-24,35.700001,35.924999,35.630001,35.840000,29.942039,7491050
2010-11-25,36.154999,36.355000,35.919998,36.259998,30.292925,3079082
2010-11-26,36.174999,36.680000,36.110001,36.505001,30.497601,3368887
2010-11-29,36.400002,36.584999,35.810001,35.904999,29.996346,3797888
2010-11-30,36.080002,36.369999,35.880001,35.939999,30.025585,3739470
2010-12-01,36.080002,36.325001,35.865002,36.235001,30.272039,3968047
2010-12-02,36.250000,36.360001,35.775002,36.299999,30.326342,3505990
2010-12-03,36.250000,36.924999,36.110001,36.665001,30.631275,3904206
2010-12-06,36.525002,36.869999,36.310001,36.615002,30.589506,2569506
2010-12-07,36.720001,37.290001,36.720001,37.000000,30.911146,2994911
2010-12-08,36.985001,37.130001,36.549999,36.665001,30.631275,3166752
2010-12-09,36.740002,36.919998,36.514999,36.825001,30.764948,2485831
2010-12-10,37.000000,37.049999,36.720001,36.900002,30.827604,1957072
2010-12-13,37.145000,37.240002,36.880001,37.134998,31.023930,1933946
2010-12-14,36.980000,37.529999,36.945000,37.334999,31.191013,2559502
2010-12-15,37.275002,37.320000,36.939999,37.299999,31.161779,2541883
2010-12-16,37.345001,37.485001,37.139999,37.400002,31.245325,2755301
2010-12-17,37.930000,38.115002,37.750000,37.994999,31.742405,9078964
2010-12-20,38.000000,38.044998,37.525002,37.695000,31.491770,3070636
2010-12-21,37.875000,38.520000,37.785000,38.279999,31.980499,3397412
2010-12-22,38.500000,38.520000,38.134998,38.220001,31.930387,1780322
2010-12-23,38.450001,38.494999,38.230000,38.365002,32.051517,1206471
2010-12-27,38.450001,38.500000,37.889999,38.299999,31.997210,1018812
2010-12-28,38.299999,38.605000,38.299999,38.380001,32.064056,863728
2010-12-29,38.459999,38.555000,38.264999,38.395000,32.076584,1094616
2010-12-30,38.395000,38.490002,37.764999,38.099998,31.830124,1419545
2011-01-03,38.154999,38.485001,37.945000,38.215000,31.926201,1729328
2011-01-04,38.250000,38.500000,37.955002,38.189999,31.905306,2716812
2011-01-05,38.200001,38.380001,37.650002,38.119999,31.846838,3626844
2011-01-06,38.000000,38.430000,37.924999,38.174999,31.892782,2171900
2011-01-07,38.189999,38.340000,37.915001,38.075001,31.809244,1878470
2011-01-10,38.075001,38.080002,37.389999,37.445000,31.282913,2686206
2011-01-11,37.599998,38.770000,37.525002,38.619999,32.264549,5148682
2011-01-12,38.645000,39.049999,38.549999,39.049999,32.623791,3838564
2011-01-13,39.110001,40.584999,38.625000,40.400002,33.751633,12211181
2011-01-14,40.790001,40.860001,39.974998,40.180000,33.567837,6436451
2011-01-17,40.005001,40.880001,39.654999,40.860001,34.135933,3730961
2011-01-18,40.900002,40.980000,40.330002,40.584999,33.906189,3145145
2011-01-19,40.480000,40.945000,40.435001,40.570000,33.893654,3227986
2011-01-20,40.435001,40.645000,40.075001,40.250000,33.626312,4066915
2011-01-21,40.134998,40.730000,40.025002,40.130001,33.526054,5172839
2011-01-24,40.000000,40.599998,40.000000,40.470001,33.810108,2739242
2011-01-25,40.799999,40.860001,40.360001,40.564999,33.889473,3407626
2011-01-26,40.689999,41.430000,40.169998,41.125000,34.357323,6240878
2011-01-27,41.389999,41.990002,40.810001,41.764999,34.891998,5862420
2011-01-28,41.750000,42.680000,41.580002,42.150002,35.213642,5430847
2011-01-31,42.360001,42.480000,41.910000,42.220001,35.272125,4639805
2011-02-01,42.494999,42.595001,42.009998,42.549999,35.547817,4640653
2011-02-02,42.660000,43.330002,42.544998,43.009998,35.932114,4325395
2011-02-03,42.910000,43.189999,42.689999,42.869999,35.815151,3892305
2011-02-04,42.849998,43.224998,42.730000,43.209999,36.099205,2787737
2011-02-07,43.384998,43.615002,43.070000,43.549999,36.383251,3935678
2011-02-08,43.535000,43.674999,43.145000,43.410000,36.266293,3017475
2011-02-09,43.410000,43.424999,43.110001,43.275002,36.153511,2683795
2011-02-10,43.209999,43.700001,42.924999,43.700001,36.508564,3046008
2011-02-11,43.700001,44.665001,43.605000,44.365002,37.064133,5574330
2011-02-14,44.490002,45.044998,44.270000,44.669998,37.318939,3104945
2011-02-15,44.509998,44.544998,43.750000,43.845001,36.629711,6738738
2011-02-16,43.994999,44.494999,43.930000,44.450001,37.135151,3434221
2011-02-17,44.605000,45.000000,44.255001,44.509998,37.185272,3138332
2011-02-18,44.755001,44.755001,43.965000,44.240002,36.959713,4180893
2011-02-21,43.974998,44.250000,43.314999,43.314999,36.186928,2830018
2011-02-22,43.400002,43.994999,42.915001,43.720001,36.525280,4613958
2011-02-23,43.419998,43.895000,43.014999,43.119999,36.024017,3345359
2011-02-24,42.915001,43.360001,42.549999,42.880001,35.823513,3254412
2011-02-25,43.169998,43.375000,42.830002,43.330002,36.199459,4159375
2011-02-28,43.400002,44.450001,43.130001,43.720001,36.525280,4865714
2011-03-01,43.889999,44.470001,43.490002,43.695000,36.504395,3355851
2011-03-02,43.599998,43.764999,43.160000,43.665001,36.479336,2726210
2011-03-03,43.950001,44.480000,43.740002,44.099998,36.842731,2594661
2011-03-04,44.320000,44.709999,43.904999,44.049999,36.800964,2526319
2011-03-07,44.000000,44.264999,43.720001,43.764999,36.562870,1892552
2011-03-08,43.959999,44.119999,42.605000,43.369999,36.232872,3764357
2011-03-09,43.590000,43.680000,42.680000,42.720001,35.689842,3252890
2011-03-10,42.669998,43.570000,42.264999,43.150002,36.049080,5745644
2011-03-11,42.910000,43.044998,42.160000,42.325001,35.359840,4265549
2011-03-14,42.314999,43.189999,41.709999,41.814999,34.933773,3974712
2011-03-15,41.000000,41.154999,39.810001,40.410000,33.759979,9960641
2011-03-16,40.580002,40.610001,39.360001,39.595001,33.079113,8972038
2011-03-17,39.980000,40.575001,39.580002,40.080002,33.484295,5912552
2011-03-18,40.740002,41.305000,40.430000,40.724998,34.023140,12923590
2011-03-21,41.099998,41.340000,40.875000,41.205002,34.424156,4419178
2011-03-22,41.014999,41.330002,40.720001,40.884998,34.156815,2547817
2011-03-23,40.709999,41.084999,40.419998,41.005001,34.257069,2258905
2011-03-24,40.930000,42.189999,40.799999,42.154999,35.217827,3584692
2011-03-25,43.459999,43.500000,42.810001,42.945000,35.877808,5250603
2011-03-28,42.900002,43.119999,42.540001,42.904999,35.844395,2417374
2011-03-29,43.224998,43.224998,42.305000,42.950001,35.882000,2753831
2011-03-30,43.314999,43.520000,43.025002,43.490002,36.333130,3202817
2011-03-31,43.520000,43.560001,43.110001,43.200001,36.090855,2966951
2011-04-01,43.500000,43.930000,43.180000,43.755001,36.554523,2661672
2011-04-04,43.595001,44.035000,43.419998,43.794998,36.587929,2152016
2011-04-05,43.610001,44.195000,43.535000,44.195000,36.922115,3038270
2011-04-06,44.290001,44.410000,43.820000,43.820000,36.608826,2965872
2011-04-07,43.799999,44.180000,43.735001,43.794998,36.587929,2422908
2011-04-08,44.049999,44.279999,43.924999,44.189999,36.917934,2286803
2011-04-11,43.970001,44.389999,43.790001,44.299999,37.009830,2556650
2011-04-12,43.900002,44.044998,43.450001,43.500000,36.341476,2781489
2011-04-13,43.595001,44.224998,43.419998,44.049999,36.800964,2184746
2011-04-14,43.794998,44.195000,43.544998,44.000000,36.759209,2194726
2011-04-15,43.900002,44.689999,43.544998,44.415001,37.105900,5319000
2011-04-18,44.130001,44.465000,43.540001,43.785000,36.579582,3440046
2011-04-19,44.400002,44.465000,44.105000,44.264999,36.980591,3548640
2011-04-20,44.740002,45.200001,44.634998,44.970001,37.569572,3807065
2011-04-21,45.209999,45.889999,45.115002,45.849998,38.304760,3878943
2011-04-26,45.599998,45.990002,45.450001,45.900002,38.346527,2038783
2011-04-27,46.000000,46.150002,45.610001,45.680000,38.162735,3455208
2011-04-28,43.349998,43.590000,42.549999,43.090000,35.998955,15162137
2011-04-29,43.250000,43.584999,43.139999,43.500000,36.341476,4639226
2011-05-02,43.930000,44.415001,43.810001,43.915001,36.688190,3973405
2011-05-03,44.009998,44.345001,43.685001,43.744999,36.546158,3184727
2011-05-04,44.000000,44.154999,43.150002,43.200001,36.090855,4479159
2011-05-05,43.049999,43.470001,42.639999,42.970001,35.898697,3911477
2011-05-06,43.084999,43.605000,42.845001,43.389999,36.249584,4195738
2011-05-09,43.855000,44.044998,43.369999,43.689999,36.500206,3650183
2011-05-10,43.849998,44.485001,43.785000,44.259998,36.976410,3544726
2011-05-11,44.700001,45.240002,44.520000,44.615002,37.272991,4373364
2011-05-12,44.380001,44.575001,44.009998,44.555000,37.222870,3158624
2011-05-13,44.950001,45.080002,44.305000,44.485001,37.164391,2895711
2011-05-16,44.325001,44.820000,44.110001,44.400002,37.093376,3201715
2011-05-17,43.810001,44.230000,43.490002,43.599998,36.425022,4251357
2011-05-18,43.900002,44.029999,43.355000,43.750000,36.550343,2773424
2011-05-19,44.099998,44.500000,43.825001,44.090000,36.834393,2920081
2011-05-20,44.200001,44.375000,43.365002,43.599998,36.425022,4633751
2011-05-23,43.070000,43.310001,42.660000,42.924999,35.861103,3666362
2011-05-24,43.139999,43.430000,42.825001,42.974998,35.902878,7002134
2011-05-25,42.435001,43.160000,42.209999,43.105000,36.011482,12281165
2011-05-26,42.610001,42.834999,42.235001,42.264999,35.808147,2870394
2011-05-27,42.595001,42.680000,41.904999,42.320000,35.854748,2661324
2011-05-30,42.375000,42.779999,42.375000,42.549999,36.049606,1387091
2011-05-31,42.889999,43.384998,42.775002,43.169998,36.574886,6782186
2011-06-01,43.395000,43.395000,42.744999,42.889999,36.337669,2738911
2011-06-02,42.514999,42.529999,42.000000,42.000000,35.583633,2702947
2011-06-03,42.084999,42.500000,41.785000,42.165001,35.723419,2371607
2011-06-06,41.950001,42.285000,41.709999,42.070000,35.642937,1965871
2011-06-07,42.070000,42.509998,41.884998,42.189999,35.744606,2050446
2011-06-08,41.869999,42.044998,41.340000,41.724998,35.350651,3112203
2011-06-09,41.625000,42.360001,41.465000,42.220001,35.770023,2739299
2011-06-10,42.000000,42.330002,41.535000,41.750000,35.371826,3288533
2011-06-13,41.845001,42.110001,41.625000,41.889999,35.490433,1295612
2011-06-14,42.334999,43.040001,42.270000,42.785000,36.248707,3390759
2011-06-15,42.590000,42.715000,41.860001,42.209999,35.761555,3401005
2011-06-16,41.619999,42.150002,41.619999,42.134998,35.698006,4455636
2011-06-17,41.849998,42.889999,41.634998,42.330002,35.863220,8608986
2011-06-20,41.950001,42.334999,41.450001,42.334999,35.867458,2415445
2011-06-21,42.570000,43.150002,42.505001,43.049999,36.473228,3011535
2011-06-22,43.049999,43.200001,42.340000,42.340000,35.871693,3322790
2011-06-23,42.200001,42.275002,41.250000,41.250000,34.948215,5533186
2011-06-24,41.500000,41.825001,40.900002,41.084999,34.808414,4141677
2011-06-27,40.935001,41.415001,40.910000,41.090000,34.812653,2328326
2011-06-28,41.270000,41.580002,40.930000,41.070000,34.795708,2803616
2011-06-29,41.349998,41.764999,41.215000,41.330002,35.015980,3320557
2011-06-30,41.500000,41.775002,41.145000,41.750000,35.371826,3674340
2011-07-01,41.740002,41.860001,41.320000,41.799999,35.414192,3174012
2011-07-04,41.799999,42.105000,41.665001,42.000000,35.583633,1354205
2011-07-05,41.900002,42.330002,41.900002,42.029999,35.609047,2176811
2011-07-06,42.119999,42.279999,41.945000,42.090000,35.659885,2279296
